Credit_History,LoanAmount,Loan_Amount_Term,Loan_ID,Loan_Status,Total_Income,Total_Income_Log,LoanAmount_log,EMI,Ratio,Dependents_0,Dependents_1,Dependents_2,Dependents_3,Education_0,Education_1,Gender_0,Gender_1,Married_0,Married_1,Property_Area_0,Property_Area_1,Property_Area_2,Self_Employed_0,Self_Employed_1
1.0,118.0,360.0,LP001398,Y,5050.0,8.527143522269405,4.770684624465665,0.013251901734626847,0.5594704266448186,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,185.0,180.0,LP001401,Y,14583.0,9.587611745713565,5.220355825078324,0.02900197680599069,0.5444896981161387,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,154.0,360.0,LP001404,Y,5450.0,8.60337088765729,5.0369526024136295,0.013991535006704527,0.585462682963003,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,85.0,360.0,LP001405,Y,3612.0,8.192016914536875,4.442651256490317,0.012340697934695324,0.5423147074570556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,175.0,360.0,LP001421,N,7710.0,8.950273466557375,5.1647859739235145,0.014346627705343095,0.577053426716144,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,259.0,360.0,LP001422,Y,10408.0,9.250330020192342,5.556828061699537,0.015435633504720938,0.6007167365455783,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,180.0,360.0,LP001426,Y,8334.0,9.0280988119824,5.19295685089021,0.014424880141361696,0.5751993812914344,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,44.0,360.0,LP001430,Y,4166.0,8.334711621820917,3.784189633918261,0.01051163787199517,0.4540276623381859,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,137.0,360.0,LP001431,Y,11117.0,9.316230747233615,4.919980925828125,0.013666613682855903,0.5281085300821984,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,81.0,360.0,LP001432,Y,2957.0,7.9919305198524775,4.394449154672439,0.012206803207423442,0.5498607806657403,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,194.0,360.0,LP001439,Y,6314.0,8.750524669117937,5.267858159063328,0.014632939330731468,0.6020048349391528,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,93.0,360.0,LP001443,Y,3692.0,8.213923595622743,4.532599493153256,0.012590554147647934,0.5518190473026447,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,370.0,360.0,LP001448,Y,23803.0,10.077566902136047,5.91350300563827,0.016426397237884083,0.586798684946943,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,126.60103626943005,360.0,LP001449,Y,5505.0,8.61341204915678,4.84104069505912,0.01344733526405311,0.5620351920274195,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,160.0,180.0,LP001451,N,14363.0,9.572410734431823,5.075173815233827,0.02819541008463237,0.5301876356995944,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,182.0,360.0,LP001465,N,8649.0,9.065198986306513,5.204006687076795,0.014455574130768875,0.5740642532985472,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,650.0,480.0,LP001469,Y,20166.0,9.91175329695316,6.476972362889683,0.013493692422686838,0.6534638392261722,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,74.0,360.0,LP001473,Y,3943.0,8.279697133877628,4.30406509320417,0.011955736370011584,0.5198336392756976,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,70.0,360.0,LP001478,Y,2718.0,7.907651594711089,4.248495242049359,0.01180137567235933,0.5372638375837019,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,25.0,120.0,LP001482,Y,3459.0,8.148734808937169,3.2188758248682006,0.026823965207235005,0.3950154104092185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,102.0,360.0,LP001487,Y,4895.0,8.49596955496461,4.624972813284271,0.012847146703567418,0.5443725737672487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,290.0,360.0,LP001488,N,11750.0,9.371608519572305,5.66988092298052,0.01574966923050144,0.605006164218144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,84.0,360.0,LP001489,N,4583.0,8.430109084509125,4.430816798843313,0.012307824441231427,0.5255942425448833,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,88.0,360.0,LP001491,Y,6816.0,8.827028068509152,4.477336814478207,0.012437046706883908,0.5072303814747482,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,242.0,360.0,LP001492,N,14999.0,9.61573881119536,5.488937726156687,0.01524704923932413,0.5708284962738439,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,129.0,360.0,LP001493,N,5630.0,8.635864721133736,4.859812404361672,0.013499478901004645,0.562747629947087,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,185.0,360.0,LP001497,N,7125.0,8.871365005136852,5.220355825078324,0.014500988402995345,0.5884501226198611,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,168.0,360.0,LP001498,Y,5417.0,8.597297435657898,5.123963979403259,0.014233233276120163,0.5959970581163397,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,175.0,180.0,LP001504,Y,6950.0,8.846496938558838,5.1647859739235145,0.02869325541068619,0.5838227277751026,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,122.0,360.0,LP001507,Y,4732.0,8.462103225098277,4.804021044733257,0.013344502902036825,0.5677100499654404,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,187.0,180.0,LP001508,Y,11757.0,9.372204086867741,5.231108616854587,0.029061714538081037,0.5581513770260695,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,100.0,360.0,LP001514,Y,6816.0,8.827028068509152,4.605170185988092,0.012792139405522478,0.5217124212414435,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,70.0,360.0,LP001516,Y,14866.0,9.60683200528524,4.248495242049359,0.01180137567235933,0.4422368622363784,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,30.0,360.0,LP001518,Y,2963.0,7.993957547573565,3.4011973816621555,0.0094477705046171,0.4254710337678154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,225.0,360.0,LP001519,N,11666.0,9.364433907313582,5.41610040220442,0.015044723339456723,0.5783692272070465,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,125.0,360.0,LP001520,Y,5690.0,8.646465527120377,4.8283137373023015,0.013411982603617504,0.5584147328359644,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,118.0,360.0,LP001528,N,6277.0,8.744647438317532,4.770684624465665,0.013251901734626847,0.5455548274663825,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,152.0,360.0,LP001529,Y,6327.0,8.752581469146884,5.0238805208462765,0.013955223669017434,0.5739884328475671,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,244.0,360.0,LP001531,N,9166.0,9.123256265069069,5.497168225293202,0.015269911736925561,0.6025445373425105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,113.0,360.0,LP001532,N,2281.0,7.732369222284388,4.727387818712341,0.013131632829756502,0.6113763689773366,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,50.0,360.0,LP001535,Y,3254.0,8.087640287778983,3.912023005428146,0.010866730570633738,0.4837038822485094,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,600.0,180.0,LP001536,Y,39999.0,10.596609732783568,6.396929655216146,0.035538498084534145,0.6036770076966654,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,160.0,360.0,LP001541,Y,6000.0,8.699514748210191,5.075173815233827,0.014097705042316186,0.5833858510646213,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,187.0,360.0,LP001543,Y,9538.0,9.16303909885817,5.231108616854587,0.014530857269040518,0.5708923164484204,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,120.0,360.0,LP001546,Y,5063.0,8.529714471969909,4.787491742782046,0.013298588174394572,0.561272215912333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,255.0,360.0,LP001552,Y,10208.0,9.23092700558457,5.541263545158426,0.015392398736551183,0.6002932903495007,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,98.0,360.0,LP001560,Y,2904.0,7.973844375944687,4.584967478670572,0.012736020774084924,0.5750008731675775,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,275.0,360.0,LP001562,N,7933.0,8.978786553302003,5.616771097666572,0.015602141937962699,0.6255601538496279,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,121.0,360.0,LP001565,N,4369.0,8.382289428951436,4.795790545596741,0.013321640404435392,0.5721337334204482,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,158.0,360.0,LP001570,Y,5614.0,8.633018756921828,5.062595033026967,0.014062763980630463,0.5864223367947454,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,75.0,180.0,LP001572,Y,9323.0,9.140239744296693,4.31748811353631,0.023986045075201724,0.4723604888187235,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,182.0,342.2018730489074,LP001574,Y,6873.0,8.835355971121606,5.204006687076795,0.015207417308125137,0.5889979650040259,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,112.0,360.0,LP001577,N,4583.0,8.430109084509125,4.718498871295094,0.013106941309153039,0.5597197882012753,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,129.0,360.0,LP001578,Y,5772.0,8.660773919893762,4.859812404361672,0.013499478901004645,0.5611291149395671,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,63.0,480.0,LP001579,N,2237.0,7.71289096149013,4.143134726391533,0.008631530679982359,0.5371701411413548,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,200.0,360.0,LP001580,Y,8000.0,8.987196820661973,5.298317366548036,0.014717548240411212,0.5895405956134135,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,95.0,360.0,LP001581,Y,3589.0,8.185628891147607,4.553876891600541,0.012649658032223725,0.5563258427859289,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,700.0,300.0,LP001585,Y,51763.0,10.854430887309706,6.551080335043404,0.02183693445014468,0.6035397344233405,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,81.0,180.0,LP001586,N,3522.0,8.166784289056151,4.394449154672439,0.024413606414846883,0.5380880649145091,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,187.0,360.0,LP001594,Y,11333.0,9.335474102732949,5.231108616854587,0.014530857269040518,0.5603473973885468,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,87.0,360.0,LP001603,N,5080.0,8.533066540572527,4.465908118654584,0.012405300329596065,0.5233649705437482,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,116.0,360.0,LP001606,Y,5461.0,8.605387202152153,4.7535901911063645,0.013204417197517679,0.5523970135727909,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,101.0,360.0,LP001608,Y,3664.0,8.20631072579402,4.61512051684126,0.012819779213447943,0.5623867619751521,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,495.0,360.0,LP001610,N,16816.0,9.730086093116732,6.20455776256869,0.017234882673801917,0.6376673035768846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,116.0,360.0,LP001616,Y,3750.0,8.229511118964457,4.7535901911063645,0.013204417197517679,0.5776272882300355,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,102.0,480.0,LP001630,N,3784.0,8.238536930171769,4.624972813284271,0.009635360027675564,0.5613827858616933,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,180.0,360.0,LP001633,N,13650.0,9.521494800613105,5.19295685089021,0.014424880141361696,0.545393024901492,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,67.0,360.0,LP001634,N,6979.0,8.850660919017152,4.204692619390966,0.01167970172053046,0.47507103230635217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,73.0,180.0,LP001636,Y,4600.0,8.433811582477187,4.290459441148391,0.023835885784157726,0.5087212820906053,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,260.0,360.0,LP001637,N,33846.0,10.429576102968031,5.560681631015528,0.01544633786393202,0.5331646824488944,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,108.0,360.0,LP001639,Y,3625.0,8.195609567288775,4.68213122712422,0.013005920075345056,0.5712974963829488,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,120.0,360.0,LP001640,Y,43897.0,10.689601259598334,4.787491742782046,0.013298588174394572,0.4478643895611442,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,66.0,300.0,LP001641,N,2178.0,7.686162303492906,4.189654742026425,0.013965515806754751,0.5450905896330702,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,58.0,360.0,LP001643,Y,4521.0,8.416488487294606,4.060443010546419,0.011279008362628943,0.4824390856918533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,150.28659793814433,360.0,LP001644,Y,5970.0,8.694502206386648,5.0125441240416055,0.013923733677893348,0.5765188167253075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,188.0,180.0,LP001647,Y,9328.0,9.140775908590273,5.236441962829949,0.029091344237944163,0.5728662440908185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,48.0,360.0,LP001653,Y,4885.0,8.493924564476883,3.871201010907891,0.010753336141410809,0.4557611715905682,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,164.0,360.0,LP001656,N,12000.0,9.392661928770137,5.099866427824199,0.014166295632844996,0.5429628433876752,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,160.0,360.0,LP001657,N,6033.0,8.704999678440762,5.075173815233827,0.014097705042316186,0.583018265675903,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,76.0,360.0,LP001658,Y,3858.0,8.257904193465674,4.330733340286331,0.012029814834128698,0.5244349218429005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,120.0,360.0,LP001664,Y,4191.0,8.340694647925071,4.787491742782046,0.013298588174394572,0.5739919688791195,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,170.0,360.0,LP001665,N,5708.0,8.649623978596727,5.135798437050262,0.014266106769584062,0.5937597344992873,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,187.0,360.0,LP001666,Y,12083.0,9.399554785027307,5.231108616854587,0.014530857269040518,0.5565272756521722,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,120.0,342.2018730489074,LP001669,Y,4272.0,8.35983738064003,4.787491742782046,0.013990255810487101,0.5726776161781648,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,113.0,360.0,LP001671,Y,6232.0,8.737452587550584,4.727387818712341,0.013131632829756502,0.5410487520639691,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,83.0,360.0,LP001673,N,11000.0,9.305650551780507,4.418840607796598,0.01227455724387944,0.474855635638619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,90.0,360.0,LP001674,Y,5100.0,8.536995818712418,4.499809670330265,0.012499471306472958,0.5270952177892648,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,166.0,360.0,LP001677,Y,4923.0,8.5016733797582,5.111987788356544,0.014199966078768177,0.6012919527734122,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,150.28659793814433,180.0,LP001682,N,3992.0,8.292047637431354,5.0125441240416055,0.027847467355786696,0.6045001600586984,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,135.0,360.0,LP001688,Y,4583.0,8.430109084509125,4.90527477843843,0.013625763273440082,0.5818755996232827,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,124.0,360.0,LP001691,Y,3917.0,8.27308133366583,4.820281565605037,0.013389671015569548,0.5826464616018895,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,120.0,360.0,LP001692,Y,4408.0,8.391176350832751,4.787491742782046,0.013298588174394572,0.5705388067916043,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,80.0,360.0,LP001693,Y,3244.0,8.084562415235304,4.382026634673881,0.012172296207427448,0.5420239723075155,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,55.0,360.0,LP001698,Y,6506.0,8.780480107033297,4.007333185232471,0.011131481070090198,0.4563911239913336,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,59.0,360.0,LP001699,Y,2479.0,7.8156105320351905,4.07753744390572,0.011326492899738111,0.5217170721586515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,127.0,360.0,LP001702,N,3418.0,8.136810863675537,4.844187086458591,0.013456075240162754,0.5953422253040289,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,214.0,360.0,LP001708,N,10000.0,9.210340371976184,5.365976015021851,0.014905488930616254,0.5826034433372976,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,128.0,360.0,LP001711,N,4680.0,8.451053388911692,4.852030263919617,0.013477861844221157,0.5741331927077614,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,240.0,360.0,LP001713,Y,7787.0,8.960210955576986,5.480638923341991,0.01522399700928331,0.6116640501561795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,130.0,360.0,LP001715,Y,5703.0,8.648747631156539,4.867534450455582,0.013520929029043284,0.5628022296454359,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,137.0,360.0,LP001716,Y,6194.0,8.731336360533149,4.919980925828125,0.013666613682855903,0.5634854417093723,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,100.0,360.0,LP001720,Y,4833.0,8.483222671845084,4.605170185988092,0.012792139405522478,0.5428562191668225,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,135.0,360.0,LP001722,N,1950.0,7.575584651557793,4.90527477843843,0.013625763273440082,0.6475110508374745,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,131.0,360.0,LP001726,Y,5502.0,8.61286694148452,4.875197323201151,0.013542214786669865,0.5660365307304817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,72.0,360.0,LP001732,N,5000.0,8.517193191416238,4.276666119016055,0.011879628108377931,0.5021215349824573,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,127.0,360.0,LP001734,Y,6666.0,8.804775258867686,4.844187086458591,0.013456075240162754,0.5501772554137361,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,60.0,360.0,LP001736,N,2221.0,7.7057128238944275,4.0943445622221,0.011373179339505834,0.5313388463590367,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,116.0,360.0,LP001743,Y,5726.0,8.65277248565806,4.7535901911063645,0.013204417197517679,0.5493719150694675,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,144.0,360.0,LP001744,Y,5762.0,8.659039915644474,4.969813299576001,0.01380503694326667,0.5739450733558731,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,175.0,342.2018730489074,LP001749,Y,8588.0,9.058121158998672,5.1647859739235145,0.015092804513040655,0.5701829201956109,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,128.0,360.0,LP001750,Y,6250.0,8.740336742730447,4.852030263919617,0.013477861844221157,0.5551308155209431,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,170.0,360.0,LP001751,N,3250.0,8.086410275323782,5.135798437050262,0.014266106769584062,0.6351147495845582,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,138.0,360.0,LP001754,N,4735.0,8.462737005620179,4.927253685157205,0.013686815792103348,0.5822293286303204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,210.0,360.0,LP001758,Y,7945.0,8.980298078970817,5.3471075307174685,0.01485307647421519,0.5954265085296891,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,158.0,480.0,LP001760,Y,4758.0,8.467582690862903,5.062595033026967,0.010547072985472849,0.597879609547817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,200.0,360.0,LP001761,Y,6400.0,8.764053269347762,5.298317366548036,0.014717548240411212,0.6045510226505444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
